176.4	6
191.5	6
208.4	6
221.6	6
236.6	6
254.1	6
268.8	6
284.6	6
302.3	6
316.5	6
330.8	6
345.8	6
361.4	6
377.4	6
392.8	6
408.8	6
423.4	6
439.6	6
453.4	6
468.3	6
486.2	6
502	6
516.9	6
531.9	6
548.2	6
564.2	6
582.9	6
600.5	6
616.6	6
634.4	6
650.4	6
666.2	6
680.9	6
697.4	6
712.6	6
728.1	6
744.3	6
756.5	6
771.3	6
786.3	6
801.4	6
817.4	6
834	6
848.2	6
862.5	6
878.2	6
892	6
908.6	6
923.4	6
940.3	6
954.6	6
970.4	6
986.5	6
16.1	7
31.9	7
49.1	7
64.4	7
80.4	7
96.2	7
111.8	7
128.3	7
144.2	7
159.3	7
175.4	7
191.3	7
207.6	7
223.4	7
238.9	7
255.4	7
272.8	7
287.5	7
302.6	7
318.1	7
334.2	7
350	7
366.3	7
382.7	7
396	7
411.3	7
425.4	7
443.4	7
458.5	7
474.9	7
490.2	7
506.2	7
521.8	7
538.3	7
552.1	7
567.7	7
583.1	7
600.2	7
615.9	7
631.7	7
647.2	7
665.6	7
682.8	7
698.4	7
714.8	7
732.9	7
749.1	7
764.2	7
780.2	7
793.6	7
810	7
825.2	7
840.2	7
857.6	7
874.7	7
888.7	7
903.6	7
918.4	7
935.3	7
952.2	7
967.7	7
983	7
996.9	7
14.1	8
30.7	8
47.8	8
61.7	8
77.2	8
93.3	8
109.2	8
128	8
143.3	8
160.5	8
176.1	8
191.6	8
205.8	8
221.1	8
236.8	8
252.4	8
268.5	8
284.2	8
301.9	8
319.1	8
333.9	8
349.1	8
364.9	8
381.1	8
398	8
414.6	8
429.4	8
448.1	8
463.1	8
476.7	8
492.9	8
510.8	8
528.4	8
543.4	8
558.5	8
575.6	8
592.2	8
609.3	8
626.1	8
640.8	8
660.5	8
674.9	8
691	8
706.8	8
721.6	8
737.9	8
754	8
768.8	8
782.5	8
798.1	8
812	8
827	8
843	8
858.5	8
873.4	8
889	8
905.3	8
921.3	8
938.2	8
955.1	8
970.6	8
986.7	8
13.2	9
28.9	9
42.8	9
57.5	9
73.7	9
89.7	9
106.9	9
123.2	9
138.6	9
155.1	9
174.4	9
192.6	9
207.5	9
222.8	9
237.7	9
253.3	9
267.5	9
287.2	9
303.2	9
319.6	9
334.8	9
351.7	9
366.9	9
383.8	9
399.4	9
414.8	9
431.4	9
447.4	9
461.1	9
477.6	9
494.6	9
509	9
523.3	9
538.6	9
553.7	9
569.3	9
584.5	9
600.3	9
615.1	9
630.5	9
646.1	9
662.1	9
678.4	9
691.8	9
706.8	9
723	9
738.6	9
752.5	9
768.2	9
784.4	9
798.3	9
814.6	9
830	9
849	9
863.6	9
879.5	9
895.9	9
911.4	9
926.9	9
942.6	9
958.9	9
973.1	9
986.6	9
16.1	10
30.6	10
47.7	10
64.3	10
80.6	10
97.4	10
112.4	10
129.6	10
146.8	10
163.5	10
177.1	10
194	10
212.5	10
229.5	10
244.3	10
259.6	10
276.9	10
291.5	10
307.4	10
323.9	10
338.5	10
354.7	10
371.2	10
387.9	10
404.2	10
421.7	10
436.6	10
452.4	10
468.6	10
483.7	10
498.3	10
514.2	10
528.8	10
545	10
559.6	10
576.1	10
591.6	10
607.6	10
623.3	10
638.6	10
653	10
668.2	10
683.2	10
699.4	10
715.4	10
730.7	10
746.6	10
762.6	10
778.8	10
794.6	10
810.6	10
826.1	10
841.3	10
855.9	10
871.8	10
887.6	10
902.7	10
917.2	10
933.3	10
949.9	10
966	10
982.3	10
997.5	10
15.1	11
31.4	11
46.8	11
63.1	11
79.3	11
93.7	11
109.2	11
126	11
142.2	11
156.7	11
173.7	11
191.7	11
208.2	11
226.5	11
240.7	11
257.2	11
272.6	11
290.4	11
305.4	11
321.9	11
336.9	11
354.2	11
370.7	11
385.6	11
401.2	11
417.3	11
433.3	11
448.3	11
464.2	11
479.7	11
494.2	11
511.7	11
526.1	11
543	11
557.1	11
572.1	11
588	11
606.8	11
622.7	11
637.9	11
654.1	11
668.3	11
683.1	11
699.7	11
715.9	11
732.6	11
747.7	11
760.9	11
775.2	11
792.3	11
806.9	11
823.8	11
838	11
852.7	11
868.4	11
883.5	11
903	11
919.7	11
935.2	11
950.6	11
966.5	11
983.9	11
15.2	12
30.3	12
45.8	12
61.9	12
76.9	12
92.7	12
109.1	12
124.5	12
141	12
154.8	12
171.2	12
188.3	12
203.9	12
222	12
238.9	12
254.3	12
268.7	12
284.9	12
300.5	12
316.6	12
332.8	12
348.5	12
364.9	12
379.5	12
396.5	12
412.4	12
426.9	12
444.4	12
460.3	12
476.7	12
491.1	12
508.8	12
524.7	12
540.1	12
556.5	12
573	12
589.2	12
603.7	12
618.7	12
634.7	12
650.3	12
668.7	12
685.1	12
700.3	12
714	12
729.3	12
745.8	12
763	12
778	12
793.7	12
810.2	12
825.9	12
842.4	12
859.4	12
874.7	12
888.3	12
903.4	12
921.3	12
937.2	12
953.3	12
969.5	12
984.4	12
14.1	13
30.9	13
45.5	13
62	13
77	13
93.2	13
108.9	13
126.3	13
143.9	13
159.4	13
175.7	13
189.4	13
205.8	13
220	13
235.6	13
252.1	13
266.6	13
283.4	13
300	13
316.7	13
332.3	13
347.6	13
362.6	13
379	13
394.1	13
410.4	13
427.6	13
443.8	13
461.1	13
478.4	13
493.2	13
511.1	13
527.2	13
544.3	13
560.4	13
576.1	13
591.8	13
610.5	13
625.5	13
639.2	13
653.9	13
667.8	13
682.4	13
697.6	13
712.7	13
729	13
743.8	13
761	13
775.4	13
791	13
806.9	13
821.7	13
838.9	13
852.9	13
870.9	13
884.5	13
898.6	13
913.8	13
930	13
944.3	13
962.6	13
977.9	13
992.1	13
16.6	14
33	14
48.4	14
63.4	14
80.4	14
95.1	14
109.7	14
126.8	14
142.9	14
157.8	14
173.7	14
187.7	14
202.8	14
219.7	14
237.2	14
253.7	14
268.6	14
283.3	14
298	14
313.1	14
330.4	14
344.9	14
362.9	14
379.2	14
395.3	14
411	14
425.6	14
439.6	14
455.4	14
472.9	14
489.8	14
506.7	14
521.4	14
538.3	14
554.8	14
571.2	14
587.5	14
602.6	14
618.2	14
636.4	14
650	14
664.7	14
679.7	14
696.4	14
711.6	14
727.3	14
741.6	14
756.2	14
770.5	14
784.9	14
800.8	14
815.7	14
833.4	14
849.7	14
866.6	14
885	14
901.7	14
917	14
930.3	14
946.7	14
965	14
981.2	14
998.9	14
14.3	15
28.4	15
44.2	15
59.1	15
74.7	15
89.9	15
105	15
120.5	15
136.1	15
153.8	15
170.4	15
186.1	15
201.3	15
215.1	15
230.3	15
242.8	15
257.7	15
275.2	15
295.1	15
311.1	15
328.5	15
344.7	15
361	15
377.6	15
394.8	15
408.9	15
424.3	15
440.2	15
455.1	15
471.3	15
486.3	15
500.9	15
514.6	15
528.9	15
547	15
562.1	15
577.9	15
593.6	15
609.7	15
625.7	15
642.6	15
657.2	15
673	15
690.8	15
707	15
725	15
741.4	15
758	15
771.9	15
787.3	15
805	15
821.8	15
839.2	15
854.9	15
868.4	15
886.2	15
901.2	15
916.4	15
934.5	15
950.9	15
964.5	15
980.2	15
993.6	15
15.6	16
29.9	16
44.7	16
60.4	16
77	16
90.7	16
109.1	16
123.6	16
139.1	16
155.5	16
168.9	16
183.5	16
200.6	16
215.7	16
233.3	16
249.5	16
265.3	16
279.8	16
296.4	16
312.7	16
326.7	16
340.4	16
356.3	16
370.9	16
391	16
408.3	16
422.3	16
438	16
453.2	16
469	16
484.1	16
499.7	16
517.6	16
534.1	16
550.5	16
567.3	16
583.3	16
598.7	16
614.9	16
629.5	16
645.4	16
662.6	16
678.1	16
694.9	16
712	16
727.8	16
744.2	16
760.7	16
777.7	16
792.9	16
808.3	16
825.8	16
841.4	16
857.8	16
874.4	16
889.2	16
904.7	16
919.7	16
934.7	16
951.2	16
967.2	16
982.4	16
996.2	16
15.5	17
31.8	17
48.2	17
61.8	17
76.4	17
91.5	17
105.8	17
122.3	17
137.2	17
151.7	17
167	17
181.8	17
196.2	17
211.7	17
229.2	17
245.1	17
260.4	17
276	17
291.5	17
306.5	17
324.1	17
340.4	17
356	17
372.8	17
390.3	17
407.3	17
422	17
438.2	17
452.9	17
469.2	17
486.5	17
501.8	17
518.4	17
533.8	17
550.1	17
566	17
581.4	17
596.9	17
610.6	17
626.6	17
642.3	17
659.3	17
673.7	17
688.3	17
703.4	17
718.3	17
735.8	17
751.8	17
769.1	17
783.9	17
799.8	17
816.8	17
830.5	17
847.6	17
864.2	17
882.4	17
895.5	17
910.8	17
925.2	17
943.3	17
957.6	17
972.6	17
988.2	17
16.4	18
31.5	18
45.6	18
61	18
76.9	18
92.3	18
106.7	18
124.7	18
140	18
154.4	18
170.8	18
187	18
203.3	18
220.8	18
237.6	18
252.7	18
268.3	18
281.9	18
297.2	18
314.1	18
329.7	18
343.9	18
359.9	18
374.9	18
388.9	18
405.1	18
419.6	18
436.1	18
451.5	18
465.9	18
481.4	18
498	18
513.3	18
527.6	18
541.8	18
558	18
574.1	18
588.6	18
604.7	18
620.5	18
637.3	18
653.6	18
669.5	18
684.6	18
701.7	18
715.9	18
732.6	18
749.3	18
763.7	18
780.5	18
796.9	18
813.8	18
829.9	18
847.3	18
863.1	18
877.7	18
894.6	18
910.5	18
926.2	18
942	18
957.6	18
972.7	18
989.3	18
15.1	19
29.7	19
46.3	19
61.7	19
77	19
90.8	19
106.6	19
123.1	19
139.7	19
154.7	19
169.5	19
184.6	19
199.9	19
217.9	19
233	19
247.2	19
264.7	19
281.5	19
296.3	19
312.1	19
326.2	19
342.2	19
355.8	19
372.8	19
385.7	19
400.8	19
418.5	19
433.1	19
450.3	19
466.1	19
482.6	19
497.3	19
515.3	19
530.1	19
546.3	19
563.3	19
578.3	19
596.3	19
611.7	19
627.8	19
644.2	19
659.8	19
674.9	19
691.9	19
709.5	19
724.6	19
740.4	19
755.7	19
772	19
788.7	19
804.5	19
820.3	19
838.1	19
854.1	19
869.1	19
885.9	19
901.8	19
917.9	19
932.9	19
950.3	19
964.6	19
979.8	19
996.4	19
15.5	20
30.9	20
47.9	20
65.8	20
81.6	20
98.1	20
113.3	20
128.8	20
143.5	20
159.1	20
174	20
191.6	20
207	20
223.8	20
240.7	20
256	20
271.2	20
284.9	20
301.4	20
318.7	20
336.2	20
352.4	20
368.8	20
386.2	20
402.1	20
419.5	20
435.2	20
451.2	20
466.7	20
485.4	20
501.7	20
516.7	20
532.5	20
546.4	20
563.6	20
579.2	20
594.2	20
609.4	20
624.6	20
640.8	20
655	20
672.1	20
686.4	20
702.9	20
719.1	20
736.5	20
751.8	20
769.3	20
784.9	20
800.7	20
816.1	20
832.6	20
847.8	20
865	20
880.3	20
894.8	20
912.3	20
927.9	20
945.2	20
961.3	20
976.3	20
992.8	20
15	21
30.7	21
47.3	21
62.4	21
77.2	21
91.9	21
108.8	21
124.4	21
140.4	21
157.5	21
173.7	21
187.9	21
205.3	21
220.2	21
234.9	21
252	21
266.2	21
281.7	21
297.4	21
311	21
328.9	21
344.6	21
358.8	21
372.3	21
388.5	21
405	21
419.6	21
436.6	21
453.5	21
468.2	21
484	21
498.4	21
513.9	21
530.3	21
546.2	21
562.5	21
578.1	21
593.8	21
610.1	21
628.3	21
644.5	21
659.2	21
673.7	21
689.3	21
703.6	21
719	21
733.7	21
748.6	21
765.2	21
780.5	21
795.6	21
810.4	21
824.5	21
841.5	21
857.5	21
873.7	21
888.7	21
904.4	21
919.5	21
934.9	21
948.7	21
965.3	21
981.2	21
998.7	21
16.2	22
31.1	22
47.4	22
63.5	22
80.1	22
97	22
111.9	22
128.5	22
143.7	22
159.3	22
175.1	22
191.5	22
208.5	22
223.3	22
238.3	22
253.3	22
270	22
284.2	22
303.1	22
319.1	22
338.4	22
354.5	22
371.9	22
388.4	22
403.2	22
421	22
438.3	22
453.8	22
470.5	22
486.4	22
501.9	22
519.6	22
536.4	22
552.3	22
569.5	22
584.2	22
600.5	22
619.2	22
635.3	22
650.8	22
667.1	22
685.3	22
703	22
720.8	22
738.6	22
752.7	22
767.3	22
783.6	22
798.9	22
816.2	22
830.4	22
846.1	22
862.2	22
878.2	22
894.3	22
910.2	22
925.4	22
940.9	22
957.5	22
972.5	22
989.3	22
16.5	23
33.7	23
48.1	23
64.8	23
80.7	23
98.3	23
112.7	23
127.7	23
143.9	23
158.2	23
175	23
190	23
207.6	23
221.5	23
237.1	23
253.6	23
269	23
282.6	23
298.4	23
314.3	23
330	23
344	23
359.7	23
375.3	23
391.4	23
406.9	23
420.5	23
438.2	23
452.3	23
469.4	23
485.1	23
499.1	23
514.1	23
528.7	23
544.8	23
560.2	23
577.9	23
593.1	23
608.4	23
625.5	23
641.3	23
655.5	23
671.3	23
686.5	23
703.6	23
721.3	23
736.9	23
754.1	23
769.7	23
786.4	23
805.2	23
819.7	23
838.8	23
854.3	23
874.5	23
890.8	23
906.9	23
922.9	23
936.5	23
952	23
964.6	23
979.3	23
996.2	23
14.9	24
30.1	24
46.5	24
62.8	24
79.5	24
96.4	24
113.4	24
128.7	24
143.4	24
159.9	24
175.2	24
189.6	24
204.6	24
220.5	24
237.8	24
254.2	24
268.4	24
281.8	24
296.9	24
315	24
329.9	24
345.2	24
360.5	24
376.6	24
392.7	24
409.7	24
425.9	24
443.4	24
458.6	24
473.1	24
489.3	24
503.2	24
517.9	24
534.3	24
550.8	24
564.5	24
581	24
596.4	24
613.2	24
629.5	24
643.9	24
658.4	24
673.6	24
688.4	24
704.4	24
719.6	24
732.9	24
748.3	24
763.6	24
780.4	24
794.7	24
808.7	24
823.4	24
840.1	24
855.8	24
870.5	24
887.2	24
903.6	24
919.7	24
934.6	24
948.9	24
966.6	24
980.7	24
995.9	24
17.2	25
33.6	25
49.8	25
64.4	25
80.5	25
97.9	25
113.5	25
129.3	25
144.4	25
159.1	25
174.8	25
190.7	25
203.8	25
218.3	25
234.8	25
248.4	25
266	25
282.1	25
295.9	25
311.2	25
326.8	25
343.2	25
359.2	25
373.8	25
388.6	25
405.4	25
422.9	25
437.8	25
453.9	25
470.4	25
486.3	25
501.9	25
515.6	25
530.6	25
546.4	25
562.3	25
577.3	25
591.9	25
606.9	25
624	25
640.6	25
655.3	25
672.4	25
687.3	25
705.1	25
722.7	25
740.5	25
755.6	25
770.7	25
785.1	25
801.9	25
818.8	25
835.5	25
850.8	25
870.2	25
884.1	25
897.2	25
911.6	25
926.5	25
944	25
960.9	25
975.1	25
991.7	25
16.8	26
32.3	26
46.7	26
62.8	26
77.2	26
92.5	26
108.3	26
124.2	26
139.5	26
154.6	26
172	26
186.3	26
199.7	26
214.9	26
231	26
244.9	26
261.5	26
275.8	26
293.3	26
310.4	26
325.2	26
340	26
356.3	26
373.2	26
388.5	26
404.1	26
420.3	26
436.7	26
453.5	26
467.7	26
483.6	26
499.4	26
515.1	26
531.2	26
547.3	26
563	26
577.9	26
592.1	26
609.2	26
622.7	26
637	26
653.3	26
669.5	26
684.5	26
697.2	26
713.7	26
730.2	26
748.7	26
765.6	26
780.7	26
794.4	26
809.7	26
825.4	26
838.9	26
854.8	26
873	26
889.5	26
905	26
920.6	26
936.3	26
954.3	26
970.5	26
985	26
999.4	26
14.9	27
30.8	27
46.6	27
63.7	27
79.6	27
97	27
112.7	27
127.5	27
142.1	27
159	27
176.7	27
192.6	27
211.3	27
227.8	27
243.8	27
259.7	27
275.6	27
294	27
308.5	27
323.9	27
337.9	27
354	27
370.6	27
384.7	27
401.5	27
418.3	27
434.9	27
447.7	27
465.5	27
480.1	27
495.5	27
510.8	27
525.8	27
544.5	27
561.6	27
576.8	27
591.1	27
605.6	27
621.3	27
637	27
651.2	27
668.9	27
683.1	27
701.4	27
718.7	27
736.2	27
752.6	27
767.8	27
783.2	27
799.4	27
815.7	27
833.3	27
848.1	27
863.6	27
879.6	27
895	27
909.7	27
923.1	27
939.1	27
955.9	27
970.7	27
986.2	27
16.4	28
31.5	28
47.3	28
63.1	28
79.5	28
95.7	28
110.8	28
127.6	28
143.1	28
159.6	28
176.9	28
194.1	28
209.5	28
225.9	28
241.7	28
257.2	28
272.8	28
289	28
304.9	28
319.7	28
336	28
351.9	28
366.4	28
383.8	28
399.8	28
417.7	28
432.3	28
450.7	28
467.3	28
483.7	28
499.1	28
513.5	28
532	28
549.2	28
564.7	28
583.2	28
600.2	28
616.1	28
632.3	28
649.4	28
666.7	28
681.5	28
699.6	28
715.3	28
731.5	28
746	28
762.5	28
778.8	28
793.8	28
810.3	28
825.9	28
841.4	28
856.4	28
872	28
886.9	28
901.1	28
916.5	28
931.2	28
946.9	28
962.2	28
977	28
994.5	28
17.6	29
32.6	29
48.1	29
64.3	29
81.9	29
99.4	29
114.6	29
130.7	29
146.7	29
161.2	29
177.7	29
192.7	29
209.7	29
226.5	29
241.8	29
257.4	29
274.1	29
289.1	29
304.3	29
318.1	29
335.5	29
349.7	29
364.9	29
382.3	29
397.9	29
413.2	29
427.8	29
441.2	29
457.7	29
474.1	29
490.6	29
505.1	29
519.3	29
537.9	29
556.8	29
574.3	29
589	29
604.6	29
622	29
637	29
653.2	29
668.7	29
685.6	29
703	29
718.5	29
735.4	29
750.1	29
765.9	29
780.3	29
796.1	29
809.9	29
825.3	29
840.2	29
854.9	29
872	29
887.8	29
903.5	29
919.7	29
934.1	29
953.3	29
969.2	29
985.2	29
13	30
29.7	30
46.6	30
63.6	30
78.9	30
94.9	30
113.1	30
129.7	30
146.7	30
162.3	30
178.4	30
192.6	30
209.3	30
227	30
242.1	30
259.1	30
273.7	30
289.5	30
305.5	30
320.4	30
335.6	30
349.8	30
364.9	30
381.5	30
400.1	30
416.3	30
434.4	30
450.9	30
467.8	30
485.6	30
500.6	30
513.9	30
529.5	30
544.6	30
559.3	30
575.4	30
591.5	30
607.6	30
622.7	30
636.8	30
652.8	30
668.8	30
686.8	30
702.1	30
716.2	30
733.6	30
746.9	30
763.6	30
780.3	30
795.1	30
807.7	30
823.4	30
839.7	30
858.6	30
874.3	30
888.9	30
903.9	30
919.1	30
936	30
951.9	30
966.5	30
983.2	30
14.2	31
30.5	31
45.9	31
60	31
74.7	31
90.9	31
106.1	31
120.5	31
134.7	31
151.9	31
168.1	31
182.5	31
199.1	31
215	31
231.3	31
246.9	31
263.9	31
280	31
295.5	31
312.2	31
327.9	31
343.8	31
360.3	31
376.2	31
390.6	31
405.4	31
420.4	31
436.9	31
453.8	31
470	31
487.4	31
503.1	31
520.3	31
535.4	31
549.2	31
565.7	31
582.9	31
599.7	31
615.1	31
629.8	31
649.2	31
666.8	31
682.4	31
697.6	31
717.1	31
732.5	31
748.5	31
764.2	31
779.3	31
796.6	31
811	31
825.5	31
841.8	31
859	31
873.8	31
890.2	31
905.4	31
922.3	31
938.1	31
953.2	31
968.8	31
984.6	31
16.3	32
31.8	32
47.4	32
62.7	32
80	32
95.2	32
109.5	32
126.2	32
141.5	32
158.4	32
174.2	32
191	32
207	32
223.6	32
241.6	32
256.5	32
271.9	32
289.7	32
305.2	32
322.1	32
336.9	32
353.3	32
367.5	32
383	32
398.3	32
412.7	32
428.2	32
445	32
461.8	32
475.7	32
493.7	32
510.4	32
525.1	32
540.1	32
553.6	32
568.6	32
583.8	32
604.1	32
619.6	32
636.1	32
651.2	32
666.3	32
680.7	32
699.2	32
714.5	32
730.9	32
746.9	32
762.9	32
777.5	32
791.1	32
805.2	32
819.9	32
834.1	32
849.8	32
865.5	32
879.9	32
895.4	32
911.4	32
927.3	32
942.9	32
960.5	32
976.7	32
994.5	32
14.8	33
31.5	33
47.3	33
62.9	33
77	33
93	33
111.5	33
127.9	33
142.4	33
158.4	33
173.9	33
188.7	33
204.5	33
221	33
236.9	33
252.6	33
270	33
285.1	33
301.4	33
317.9	33
335	33
350.5	33
366.7	33
382.6	33
397.2	33
413.9	33
430.5	33
446.8	33
462.2	33
478.2	33
495.1	33
511.1	33
525.5	33
541.6	33
558.4	33
573.2	33
586.2	33
601.6	33
616.5	33
633	33
649.1	33
665.8	33
679.6	33
693.7	33
710.9	33
727.4	33
743.2	33
758.7	33
774.9	33
791	33
806.3	33
819.9	33
835	33
852.9	33
868.7	33
885.2	33
901.9	33
917.9	33
932.9	33
948.8	33
963.9	33
978.6	33
994.9	33
15.8	34
34	34
49.4	34
65.3	34
80.7	34
99	34
114	34
128.7	34
145	34
161.1	34
179.8	34
196.3	34
212.9	34
228.8	34
244.7	34
260.4	34
277.2	34
291.7	34
308.7	34
326.7	34
342.1	34
356.4	34
372.1	34
387.3	34
402.4	34
419.1	34
434.8	34
450.2	34
465.8	34
482.7	34
497.4	34
512.1	34
527.9	34
545.5	34
559.7	34
577.6	34
596.6	34
612.2	34
628.7	34
645.1	34
660.9	34
676.4	34
692.7	34
710.6	34
726.1	34
740.5	34
753.7	34
769.1	34
783.8	34
799.7	34
814.3	34
831.1	34
846.4	34
859.3	34
876.1	34
891.5	34
907.8	34
924.5	34
938.4	34
953.9	34
970.3	34
988.3	34
16.5	35
33.6	35
48.1	35
63.1	35
78.5	35
94.9	35
111	35
127.4	35
144.1	35
161.9	35
176.7	35
193	35
208	35
222.8	35
239.3	35
256.3	35
271	35
284.9	35
300.8	35
316.7	35
330.6	35
347.5	35
363.2	35
379.2	35
395.2	35
412.1	35
427.8	35
443.6	35
458.3	35
473.6	35
489.4	35
505.5	35
521.1	35
536.2	35
552.7	35
566.8	35
580.2	35
596.3	35
611.5	35
627.5	35
643.6	35
662.6	35
678.7	35
693.6	35
706.8	35
720.8	35
738.6	35
755	35
773.1	35
787.6	35
803.7	35
819.9	35
836.8	35
853.3	35
868.3	35
884.6	35
899.6	35
915	35
930.3	35
945.5	35
960.4	35
976.1	35
991	35
14.1	36
29.9	36
44	36
60.7	36
77.4	36
92.5	36
107.7	36
121.7	36
136.9	36
152.8	36
168.3	36
184.4	36
200.6	36
217.5	36
234.3	36
248.4	36
264.5	36
281.4	36
296.8	36
312.4	36
327.9	36
342.8	36
358.7	36
373.6	36
388.5	36
405.1	36
422.6	36
438	36
454.7	36
468.6	36
485	36
500.4	36
515.1	36
531.5	36
547	36
562.3	36
577.9	36
593.2	36
611	36
626.4	36
643.6	36
659.9	36
673.8	36
690.3	36
706.1	36
721.4	36
732.6	36
747.4	36
762.8	36
779.4	36
795.6	36
810.5	36
827.7	36
841.9	36
856.8	36
871.2	36
887.6	36
904.2	36
922.1	36
938.4	36
953.1	36
970.4	36
984.1	36
998.8	36
14.3	37
28	37
43.4	37
57.6	37
74.2	37
89.9	37
105.7	37
121.7	37
136.4	37
152	37
166.9	37
184	37
198	37
213.7	37
230.6	37
246	37
262.2	37
277.8	37
295.3	37
310.9	37
326	37
340.3	37
356.8	37
371.5	37
386.4	37
401.2	37
417.1	37
431	37
446.3	37
461.9	37
477.3	37
494	37
509.2	37
524.2	37
540.3	37
556.1	37
572.4	37
588.8	37
602	37
615.6	37
632.7	37
646.1	37
661.5	37
675.4	37
693.1	37
710	37
723.6	37
737.9	37
752.5	37
769.2	37
782.5	37
797.7	37
812.1	37
826.1	37
841.5	37
860	37
875.5	37
889.9	37
908.3	37
921.6	37
938	37
952.5	37
967.7	37
982.1	37
997.2	37
15.8	38
31.8	38
49.1	38
63.2	38
81.8	38
98.3	38
113.8	38
129.6	38
146	38
162.6	38
177.2	38
192	38
208.8	38
225	38
241.9	38
257.2	38
273.2	38
